editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,size,word_count,class,comment_len,Anonymous,vulgar_word_ratio,longest_Word,bad_words
50413.0,940472073,1.1241,0.0413,0.0881,0.0797,0.0865,81.105.53.14,942789643,19,2926.0,184.0,0,0,1,0.027777777777777776,17,0.0
47996.0,941096682,1.1017,0.0625,0.1071,0.0647,0.0692,Staffordshire Terrier,942565329,34,32938.0,3213.0,0,19,1,0.0,76,0.0
48114.0,943344465,1.1569,0.0543,0.0866,0.0665,0.0713,DannyS712,943344496,11,95695.0,10505.0,0,266,0,0.0,26,0.0
49456.0,944220170,1.0747,0.0516,0.0802,0.0415,0.0433,211.168.138.88,944490860,0,39958.0,4812.0,0,57,1,0,0,0
47385.0,944371990,1.1026,0.067,0.1276,0.0562,0.0596,2601:406:4080:9E6:34C8:4BC6:EB02:E229,946645333,29,16389.0,1529.0,0,35,1,0.0,46,0.0
50097.0,944925535,1.1438,0.0267,0.0693,0.0666,0.0714,86.21.217.229,945144837,15,47225.0,5218.0,0,10,1,0.005952380952380952,132,0.0
48228.0,945515193,1.1445,0.0354,0.0782,0.062,0.0661,JJMC89 bot III,945596228,43,20932.0,2504.0,0,158,1,0,0,0
48726.0,946968455,1.1148,0.0748,0.1358,0.0626,0.0668,Hardyplants,948108024,403,121142.0,11552.0,0,58,0,0.014388489208633094,74,0.0
50523.0,948553194,1.1499,0.0528,0.0673,0.0699,0.0751,Keith-264,948560374,5,51995.0,6564.0,0,21,1,0.02702702702702703,20,0.0
51098.0,948978494,1.0628,0.0583,0.0915,0.0646,0.0691,115.164.188.202,949370897,12,205085.0,23007.0,0,13,1,0.005780346820809248,115,0.0
49629.0,949197055,1.1377,0.0549,0.1322,0.1581,0.1878,Movies Time,949229547,26,14507.0,1317.0,0,279,1,0.0,16,0.0
75372.0,949197055,1.1377,0.0549,0.1322,0.1581,0.1878,Movies Time,949229547,26,14507.0,1317.0,0,279,1,0.0,16,0.0
89313.0,949197055,1.1377,0.0549,0.1322,0.1581,0.1878,Movies Time,949229547,26,14507.0,1317.0,0,279,1,0.0,16,0.0
51174.0,584822263,1.1727,0.025,0.075,0.3684,0.56,Amakuru,584822887,13,1200.0,149.0,0,56,0,0.0,9,0.0
45977.0,604943365,1.1273,0.02,0.0821,0.0552,0.0584,Planonasus,672747071,5,3347.0,218.0,0,227,0,0.0,15,0.0
48137.0,696308166,1.1687,0.024,0.056,0.0535,0.0564,Bot1058,932939244,0,185.0,20.0,0,91,0,0,0,0
50914.0,784279601,1.1362,0.0166,0.0524,0.0451,0.0472,InternetArchiveBot,801355562,77,7135.0,804.0,0,57,0,0.0,61,0.0
49972.0,796786529,1.0582,0.01,0.0597,0.0921,0.1014,Donner60,796786860,17,5327.0,475.0,0,147,0,0.0,15,0.0
47729.0,800198095,1.1382,0.0316,0.0857,0.0813,0.0885,Filelakeshoe,801483471,44,138060.0,13321.0,0,107,0,0.0,19,0.0
86891.0,800198095,1.1382,0.0316,0.0857,0.0813,0.0885,Filelakeshoe,801483471,44,138060.0,13321.0,0,107,0,0.0,19,0.0
46690.0,871921589,1.1235,0.0467,0.0944,0.0731,0.0789,2601:153:900:43F0:562:7B0A:752E:EA79,901394946,4,6371.0,656.0,0,214,1,0.0,9,0.0
46461.0,872356558,1.1342,0.0551,0.1005,0.0863,0.0944,Trappist the monk,895811028,3,14768.0,1204.0,0,144,1,0.011784511784511785,37,0.0
49045.0,890940773,1.1139,0.0706,0.1065,0.0968,0.1071,50.235.139.102,890944009,0,11838.0,1103.0,0,0,1,0.0,32,0.0
51167.0,905387644,1.113,0.1784,0.2778,0.1476,0.1731,WikiCleanerBot,912026229,2,35638.0,327.0,0,114,0,0.0,11,0.0
46251.0,921601108,1.109,0.0346,0.0653,0.0356,0.0369,Krakkos,932409387,33,5811.0,600.0,0,0,0,0.0,18,0.0
50311.0,922837886,1.1171,0.1235,0.1941,0.0967,0.1071,Citation bot,929750782,54,18751.0,1260.0,0,243,1,0.0,29,0.0
51568.0,924914059,1.1358,0.0536,0.099,0.0654,0.07,7&6=thirteen,933520977,37,19845.0,2566.0,0,52,1,0.0,11,0.0
55702.0,924914059,1.1358,0.0536,0.099,0.0654,0.07,7&6=thirteen,933520977,37,19845.0,2566.0,0,52,1,0.0,11,0.0
49620.0,928636372,1.1293,0.0311,0.0559,0.0371,0.0385,InternetArchiveBot,929904502,43,13321.0,1661.0,0,55,0,0.1111111111111111,113,0.0
46282.0,928907722,1.1203,0.0399,0.0912,0.1021,0.1136,138.123.94.251,942921996,0,4294.0,437.0,0,0,1,0.0,12,0.0
47818.0,933329931,1.1398,0.0262,0.0944,0.16,0.1905,TommyBoy,935710853,1,48143.0,44.0,0,47,0,0.0,8,0.0
46187.0,935866084,1.1324,0.0528,0.0979,0.073,0.0788,46.208.234.40,942251059,27,12881.0,1255.0,0,0,1,0.0,19,0.0
46851.0,943016532,1.1339,0.0423,0.0906,0.0787,0.0854,2A02:C7F:200B:D200:3D62:ABB4:BC:755C,943016580,19,12705.0,1177.0,0,19,1,0.0,15,0.0
46543.0,943200372,1.1308,0.0122,0.0329,0.0641,0.0685,SirEdimon,943488363,36,7882.0,1026.0,0,0,0,0,0,0
51610.0,944341304,1.16,0.0318,0.067,0.0761,0.0824,Khajidha,947342430,3,85276.0,10160.0,0,25,0,0.0,97,0.0
46375.0,945126373,1.1513,0.0604,0.1183,0.0705,0.0758,WikiCleanerBot,946540300,1,55425.0,5746.0,0,98,0,0.0,17,0.0
51873.0,945818514,1.1238,0.0858,0.1354,0.0648,0.0693,122.161.146.44,946147668,142,41096.0,3688.0,0,10,1,0,0,0
48935.0,946924040,1.1391,0.1194,0.1962,0.1335,0.154,Brianis19,948262755,0,22630.0,9102.0,0,0,0,0.019230769230769232,139,0.0
50329.0,948389672,1.1372,0.0769,0.1655,0.1059,0.1184,96.50.232.191,949296671,17,12213.0,582.0,0,10,1,0.0,14,0.0
51520.0,948730496,1.1154,0.0584,0.0874,0.0382,0.0397,Roxy the dog,948733008,98,77350.0,9048.0,0,149,1,0,0,0
68450.0,948730496,1.1154,0.0584,0.0874,0.0382,0.0397,Roxy the dog,948733008,98,77350.0,9048.0,0,149,1,0,0,0
50580.0,335193775,1.2165,0.0417,0.0833,0.4348,0.7143,Capetien,335194133,42,1199.0,88.0,0,0,0,0.0,9,0.0
61075.0,335193775,1.2165,0.0417,0.0833,0.4348,0.7143,Capetien,335194133,42,1199.0,88.0,0,0,0,0.0,9,0.0
91098.0,335193775,1.2165,0.0417,0.0833,0.4348,0.7143,Capetien,335194133,42,1199.0,88.0,0,0,0,0.0,9,0.0
51699.0,433693521,1.1363,0.01,0.028,0.0642,0.0686,Tassedethe,448433789,20,58256.0,238.0,0,0,0,0.0,13,0.0
46766.0,730490277,1.1266,0.1287,0.1471,0.1803,0.2188,Tom.Reding,735092180,32,218959.0,157.0,0,117,1,0.0,16,0.0
50449.0,733121938,1.1589,0.0177,0.0354,0.1364,0.1562,AvicBot,788013100,13,26396.0,2383.0,0,85,0,0.0,11,0.0
46370.0,784470094,1.1939,0.0118,0.0235,0.2262,0.2879,Xezbeth,869919820,5,11268.0,1047.0,0,28,0,0.0,20,0.0
47278.0,822542054,1.1388,0.0555,0.0826,0.0785,0.0851,BD2412,902422527,1,17619.0,1220.0,0,100,0,0.009569377990430622,147,0.0
47003.0,822947950,1.124,0.1025,0.1395,0.0896,0.0984,Joseph2302,877447957,37,3320.0,145.0,0,15,0,0.0,97,0.0
47060.0,836574631,1.1287,0.0464,0.1093,0.1303,0.1498,Rmcrae2015,836574732,25,4102.0,282.0,0,54,0,0.0,15,0.0
51152.0,838006421,1.1283,0.0369,0.066,0.0557,0.059,Risto hot sir,843794763,13,12095.0,1343.0,0,0,1,0.0,13,0.0
51172.0,861234946,1.1298,0.0691,0.1085,0.1333,0.1537,Dmoore5556,933270820,56,7600.0,544.0,0,25,0,0.0,16,0.0
50991.0,866591962,1.1396,0.0742,0.1413,0.0961,0.1062,Sully198787,870706250,3,14125.0,518.0,0,17,0,0.0,14,0.0
46363.0,890028513,1.1328,0.0365,0.0685,0.0827,0.0901,Certes,890361954,17,8911.0,997.0,0,48,0,0.0,116,0.0
47407.0,891875874,1.1312,0.0493,0.097,0.0892,0.0979,Wcquidditch,891880773,5,9341.0,994.0,0,39,0,0.0,20,0.0
65804.0,891875874,1.1312,0.0493,0.097,0.0892,0.0979,Wcquidditch,891880773,5,9341.0,994.0,0,39,0,0.0,20,0.0
47472.0,913878794,1.127,0.0441,0.0907,0.0799,0.0869,Stuart.clayton.22,923240846,4,9900.0,1019.0,0,52,1,0.0,84,0.0
47644.0,929372085,1.1414,0.0636,0.123,0.0719,0.0774,Helper201,935295158,0,19392.0,1997.0,0,23,0,0.0,12,0.0
49422.0,929850714,1.1333,0.0675,0.1372,0.1146,0.1294,Rickyharder,932060203,14,11817.0,1286.0,0,0,0,0.0,11,0.0
49026.0,934759687,1.093,0.0558,0.0847,0.1216,0.1384,2A01:E34:EC21:AC00:B8D0:A700:A25E:6401,935933526,23,12171.0,643.0,0,50,1,0.008620689655172414,142,0.0
52003.0,935427323,1.1295,0.0632,0.1107,0.0995,0.1105,Mac Dreamstate,937535507,4,25858.0,1055.0,0,32,1,0.0,42,0.0
46850.0,943016580,1.1339,0.0423,0.0906,0.0787,0.0854,2A02:C7F:200B:D200:3D62:ABB4:BC:755C,943016937,1,12705.0,1177.0,0,19,1,0.0,26,0.0
50174.0,943543328,1.1461,0.0635,0.1239,0.0768,0.0832,Shinyrons,943570591,32,27220.0,2447.0,0,0,0,0.0,23,0.0
46482.0,944834960,1.1435,0.0881,0.145,0.082,0.0893,2001:8003:5885:400:340B:736E:D2DA:C057,947547244,137,38833.0,2581.0,0,0,1,0.0,114,0.0
49343.0,945153141,1.1387,0.0544,0.0987,0.0489,0.0514,Mindmatrix,945197502,1,59730.0,5933.0,0,56,0,0.0022123893805309734,198,0.0
46909.0,945393618,1.1365,0.0827,0.1748,0.1307,0.1503,SuperMarioMan,946663066,47,15795.0,615.0,0,207,0,0,0,0
50574.0,945986949,1.1377,0.0417,0.0839,0.0767,0.0831,Isaidnoway,945991869,32,25611.0,2210.0,0,16,0,0,0,0
46971.0,947920229,1.145,0.0723,0.1609,0.0574,0.0608,104.243.164.238,947920524,12,40350.0,1785.0,0,0,1,0.0,12,0.0
47324.0,948020148,1.0811,0.0679,0.0997,0.0641,0.0685,Materialscientist,948020230,28,59764.0,6600.0,0,170,0,0.0,17,0.0
47504.0,948392603,1.1355,0.0735,0.1334,0.0827,0.0902,80.2.41.45,948414014,7,17623.0,1597.0,0,27,1,0.0,19,0.0
52008.0,410750124,1.1251,0.0271,0.0571,0.048,0.0504,Gobonobo,428266614,218,3781.0,518.0,0,21,0,0.0,34,0.0
84400.0,410750124,1.1251,0.0271,0.0571,0.048,0.0504,Gobonobo,428266614,218,3781.0,518.0,0,21,0,0.0,34,0.0
97086.0,410750124,1.1251,0.0271,0.0571,0.048,0.0504,Gobonobo,428266614,218,3781.0,518.0,0,21,0,0.0,34,0.0
47940.0,608809429,1.1411,0.0523,0.1318,0.1221,0.1389,GoingBatty,610130173,4,18296.0,1783.0,0,25,0,0.0,12,0.0
46596.0,676332997,1.1583,0.1429,0.1714,0.3333,0.4762,Graham87,676333057,0,105028.0,12201.0,0,124,0,0,0,0
51996.0,777316133,1.1294,0.1105,0.1407,0.1128,0.1271,2A02:C7D:59EF:AA00:24D7:2405:44D6:F323,777316207,0,6256.0,594.0,0,0,1,0.0,10,0.0
50728.0,853144960,1.1254,0.0371,0.0497,0.0733,0.079,AspeningAWB,898913773,29,50106.0,6431.0,0,33,0,0.0,15,0.0
47529.0,878774808,1.1366,0.0442,0.0727,0.0666,0.0713,Hugo999,916915753,7,18814.0,1759.0,0,112,0,0.0,16,0.0
46612.0,891586768,1.1336,0.0298,0.0593,0.0466,0.0489,RoySmith,908048874,4,3984.0,346.0,0,120,0,0.0,133,0.0
47432.0,919837666,1.134,0.0605,0.1099,0.0804,0.0874,InternetArchiveBot,929017441,0,19358.0,1889.0,0,55,0,0.03488372093023256,217,0.0
49385.0,924121302,1.1265,0.0451,0.093,0.101,0.1123,Ibinjohn,949004436,1,5423.0,437.0,0,0,0,0.0,12,0.0
47333.0,935567593,1.1373,0.0311,0.055,0.0605,0.0644,Daveragby,936839286,91,13016.0,1737.0,0,11,0,0,0,0
76436.0,935567593,1.1373,0.0311,0.055,0.0605,0.0644,Daveragby,936839286,91,13016.0,1737.0,0,11,0,0,0,0
50779.0,937656887,1.1493,0.0871,0.1574,0.0562,0.0595,MB,938005639,0,123835.0,10890.0,0,84,0,0.0,9,0.0
48006.0,941645926,1.1283,0.0746,0.1534,0.1271,0.1455,Georgia Bird,945479190,102,36329.0,3315.0,0,75,1,0.07142857142857142,10,0.0
50084.0,945251938,1.144,0.0395,0.0721,0.0704,0.0757,DannyS712,948053402,0,57027.0,5816.0,0,43,0,0.0,239,0.0
51880.0,945351523,1.135,0.0258,0.0773,0.0973,0.1078,Toughpigs,947215947,162,11954.0,1172.0,0,13,0,0.045454545454545456,80,0.0
46453.0,946030535,1.1337,0.0339,0.0554,0.0586,0.0623,Grooflisha,949423268,519,9221.0,1061.0,0,0,0,0.0,121,0.0
46344.0,946413424,1.1202,0.0501,0.0915,0.0353,0.0366,Imdabes7,946413724,3,75656.0,8795.0,0,27,0,0.0,68,0.0
46991.0,947248727,1.095,0.002,0.0393,0.1572,0.1865,2A00:23C5:E081:F501:1CF1:3499:41C7:6A3B,948358605,0,252436.0,27898.0,0,7,1,0.0,9,0.0
103228.0,947248727,1.095,0.002,0.0393,0.1572,0.1865,2A00:23C5:E081:F501:1CF1:3499:41C7:6A3B,948358605,0,252436.0,27898.0,0,7,1,0.0,9,0.0
104735.0,947248727,1.095,0.002,0.0393,0.1572,0.1865,2A00:23C5:E081:F501:1CF1:3499:41C7:6A3B,948358605,0,252436.0,27898.0,0,7,1,0.0,9,0.0
48318.0,947585722,1.152,0.0611,0.0868,0.1136,0.1282,Shon-Shon3,947585915,18,46765.0,275.0,0,26,1,0.0,14,0.0
47286.0,949132631,1.0351,0.0484,0.0854,0.0661,0.0707,Filedelinkerbot,949263879,208,126682.0,14624.0,0,241,0,0,0,0
51783.0,949332969,1.1231,0.0688,0.093,0.0937,0.1033,LoreMaster22,949333007,53,48315.0,5131.0,0,12,0,0,0,0
51007.0,171733822,1.1664,0.0236,0.0436,0.0303,0.0312,Neutrality,327148941,11,687.0,88.0,0,0,0,0.0,20,0.0
51764.0,748307533,1.1268,0.0746,0.1285,0.0791,0.0859,BU RoBOT,762540710,0,4560.0,344.0,0,114,1,0.0,10,0.0
51993.0,787252115,1.1314,0.1123,0.1421,0.1109,0.1247,InternetArchiveBot,942578590,170,6256.0,594.0,0,55,0,0.0,121,0.0
47911.0,864300878,1.1245,0.0421,0.0602,0.0813,0.0884,202.190.145.254,865466957,12,3732.0,331.0,0,17,1,0.0,5,0.0
48960.0,880643544,1.1196,0.0686,0.1147,0.0747,0.0807,Tom.Reding,917048182,0,5987.0,503.0,0,122,1,0.0,9,0.0
50704.0,885819516,1.1309,0.0411,0.0776,0.0878,0.0962,IntoThinAir,885819763,37,3730.0,320.0,0,37,0,0.0,19,0.0
46708.0,887843910,1.1312,0.0623,0.0938,0.0652,0.0696,Iridescent,946059524,0,3126.0,123.0,0,92,0,0.009615384615384616,89,0.0
52038.0,903859760,1.1347,0.0741,0.1322,0.1034,0.1153,Monkbot,917166636,4,12545.0,743.0,0,169,0,0.0,142,0.0
48522.0,921983170,1.1425,0.0462,0.1059,0.068,0.0729,JJMC89 bot III,940222974,1,30869.0,1064.0,0,123,1,0.0,18,0.0
46289.0,928193277,1.1486,0.144,0.195,0.1436,0.1676,Fenix down,928193310,36,40100.0,2305.0,0,87,1,0.0,12,0.0
84284.0,928193277,1.1486,0.144,0.195,0.1436,0.1676,Fenix down,928193310,36,40100.0,2305.0,0,87,1,0.0,12,0.0
49089.0,928271534,1.1355,0.06,0.072,0.0843,0.092,Tassedethe,937568174,27,6912.0,571.0,0,94,0,0.0,12,0.0
51136.0,928628767,1.1396,0.0793,0.1034,0.1213,0.138,Demrep,934860672,17,61613.0,5540.0,0,21,0,0.0,11,0.0
49701.0,928908346,1.1066,0.0496,0.0666,0.0816,0.0889,Narky Blert,930714284,26,3655.0,323.0,0,25,1,0.014285714285714285,20,0.0
50241.0,930028313,1.1248,0.0594,0.1137,0.1262,0.1443,Johnj1995,930527551,26,1655.0,64.0,0,0,0,0.0,114,0.0
46569.0,931574829,1.1269,0.0687,0.1044,0.0587,0.0623,JCW-CleanerBot,939317829,1,28905.0,3374.0,0,152,1,0.0,265,0.0
49990.0,932910851,1.1135,0.0595,0.1041,0.0517,0.0545,InternetArchiveBot,938394121,212,88882.0,8659.0,0,87,0,0.0,190,0.0
48711.0,936431969,1.1416,0.0377,0.0623,0.0766,0.083,InternetArchiveBot,946726167,212,16200.0,1829.0,0,55,0,0.0,103,0.0
46266.0,938196166,1.1388,0.0323,0.0718,0.0602,0.064,Tjstraley,947572111,8,21682.0,2949.0,0,51,0,0.023255813953488372,30,0.0
46834.0,939850251,1.1325,0.0123,0.0282,0.1161,0.1314,CrypticalFiery,940290128,4,8268.0,555.0,0,0,0,0.0,13,0.0
48188.0,941302547,1.1134,0.0413,0.0838,0.0606,0.0645,95.54.103.156,944907776,0,23000.0,2267.0,0,17,1,0.0,81,0.0
47995.0,942565329,1.1017,0.0624,0.107,0.0647,0.0692,Staffordshire Terrier,942565433,4,32938.0,3213.0,0,0,1,0.0,76,0.0
49748.0,945682634,1.1486,0.0592,0.0912,0.0703,0.0756,Sabbatino,946993198,4,111453.0,13372.0,0,8,0,0.0,89,0.0
46095.0,947652415,1.1291,0.0758,0.1307,0.0743,0.0802,Carguychris,947668104,1,38104.0,3679.0,0,66,0,0.0,74,0.0
47776.0,948368327,1.1343,0.0585,0.1243,0.0819,0.0892,80.41.230.115,948543865,68,33610.0,2755.0,0,17,1,0.0,96,0.0
47503.0,948414014,1.1355,0.0732,0.1331,0.0827,0.0902,Jusdafax,948415432,7,17623.0,1597.0,0,188,0,0.0,19,0.0
50244.0,949060892,1.0696,0.0522,0.096,0.0511,0.0539,GPinkerton,949343073,1399,90110.0,10492.0,0,9,0,0.0,185,0.0
48022.0,302816981,1.2791,0.0625,0.125,0.8,3.0,Promking,316919724,13,28252.0,3158.0,0,130,0,0.0,10,0.0
52141.0,716223307,1.1336,0.0226,0.0488,0.1327,0.153,Pauli133,840205138,17,86801.0,8474.0,0,7,0,0.0,39,0.0
46357.0,762744230,1.1318,0.0403,0.0872,0.0831,0.0906,Yeepsi,774570396,108,7833.0,703.0,0,0,0,0.0,105,0.0
46584.0,879877964,1.0897,0.0382,0.0672,0.0733,0.079,Ira Leviton,888585130,250,2148.0,191.0,0,53,1,0.0,12,0.0
49717.0,883575666,1.1283,0.0574,0.0913,0.078,0.0845,Monkbot,917381149,1,6335.0,340.0,0,169,0,0.0,113,0.0
51773.0,888001728,1.1348,0.0367,0.0872,0.1018,0.1133,Dl2000,918283094,37,3147.0,264.0,0,5,0,0.0,20,0.0
50194.0,893004128,1.1292,0.076,0.1,0.0906,0.0996,Kierzek,893054613,22,7703.0,789.0,0,192,0,0.0,13,0.0
48720.0,912045054,1.0854,0.0647,0.1134,0.0759,0.0822,Monkbot,916470169,1,22339.0,1824.0,0,161,0,0.0,172,0.0
46053.0,916765265,1.1257,0.0554,0.1122,0.0895,0.0982,2402:3A80:671:FB8C:31DB:2365:8F3:8852,926980358,15,4420.0,152.0,0,59,1,0.0,13,0.0
47483.0,916965355,1.15,0.0511,0.0787,0.0748,0.0808,InternetArchiveBot,938412286,1,45984.0,5352.0,0,55,0,0.0,6,0.0
46959.0,930601570,1.1274,0.0476,0.1162,0.0645,0.069,Spirit1431007,938483276,1,46675.0,3134.0,0,16,0,0.0,7,0.0
51169.0,933278500,1.1286,0.0702,0.1112,0.1319,0.152,KingSkyLord,946837070,15,7600.0,544.0,0,0,0,0.0,60,0.0
47516.0,938761818,1.152,0.0763,0.1514,0.0789,0.0857,Coolcaesar,941222748,14,88392.0,8224.0,0,31,0,0.08333333333333333,36,0.0
46048.0,941367740,1.1287,0.0858,0.1315,0.0659,0.0706,Billybob195,947443315,10,23677.0,1946.0,0,15,0,0.0,9,0.0
102267.0,941367740,1.1287,0.0858,0.1315,0.0659,0.0706,Billybob195,947443315,10,23677.0,1946.0,0,15,0,0.0,9,0.0
47648.0,941906013,1.1228,0.0607,0.1219,0.0838,0.0915,ANode,948179760,16,30095.0,3049.0,0,52,0,0.0,8,0.0
48930.0,946891247,1.1375,0.0361,0.0719,0.0727,0.0784,2A02:C7D:72B7:9600:F123:7725:B59D:E8C8,947677318,16,13748.0,1775.0,0,17,1,0.0,16,0.0
51511.0,946962035,1.1271,0.0442,0.0858,0.067,0.0718,Elangots,947415833,2,22909.0,2433.0,0,62,0,0.0,13,0.0
73255.0,946962035,1.1271,0.0442,0.0858,0.067,0.0718,Elangots,947415833,2,22909.0,2433.0,0,62,0,0.0,13,0.0
48655.0,947576846,1.1431,0.0352,0.0651,0.059,0.0627,27.57.171.141,947576926,0,14780.0,1528.0,0,10,1,0.014084507042253521,13,0.0
48585.0,948458724,1.1393,0.0521,0.1079,0.0675,0.0723,Chris PTR,949430521,197,42723.0,4815.0,0,23,1,0.03571428571428571,26,0.0
47913.0,949178962,1.143,0.0392,0.0793,0.0632,0.0675,141.157.192.244,949179151,0,32365.0,4011.0,0,36,1,0.022988505747126436,14,0.0
48915.0,327264361,1.1961,0.0455,0.0909,0.5238,1.0,Xqbot,336793493,14,4818.0,195.0,0,64,0,0.0,13,0.0
48269.0,327946465,1.1412,0.0363,0.0591,0.0705,0.0757,Johnny Arrombador 01,327946903,56,92069.0,9479.0,0,0,1,0.0,21,0.0
48324.0,544435175,1.1189,0.0194,0.0547,0.0816,0.0888,JJMC89 bot,813851329,8,3740.0,72.0,0,145,1,0.0,11,0.0
47553.0,592245180,1.1365,0.082,0.0984,0.25,0.3256,Xqbot,599041884,6,83349.0,3313.0,0,79,0,0.0,11,0.0
95974.0,592245180,1.1365,0.082,0.0984,0.25,0.3256,Xqbot,599041884,6,83349.0,3313.0,0,79,0,0.0,11,0.0
47133.0,698748742,1.1278,0.0547,0.0701,0.1605,0.1911,KasparBot,713211936,61,2315.0,63.0,0,230,0,0,0,0
48389.0,795681131,1.1375,0.0464,0.0996,0.1054,0.1178,WOSlinker,799784514,13,9239.0,1116.0,0,19,0,0.0,8,0.0
49736.0,868027779,1.1656,0.0062,0.1375,0.0513,0.054,Plantdrew,917479340,11,3765.0,225.0,0,15,0,0,0,0
49599.0,872844109,1.1241,0.0594,0.0874,0.1067,0.1194,191.126.153.13,874180485,34,17878.0,1620.0,0,0,1,0.1111111111111111,14,0.0
50479.0,885585701,1.1336,0.0604,0.1606,0.1292,0.1484,Mistico,885585807,28,9227.0,144.0,0,0,0,0.0,12,0.0
51990.0,887694234,1.1383,0.0475,0.083,0.0425,0.0444,LouAgDao,895395723,1,8337.0,858.0,0,27,0,0.0,10,0.0
46610.0,916644719,1.1336,0.0298,0.0596,0.0466,0.0489,Polinizador,925085008,93,3984.0,346.0,0,9,0,0.0,33,0.0
51290.0,920295842,1.1459,0.0437,0.0809,0.0665,0.0713,132.170.9.230,926016578,0,15131.0,1624.0,0,13,1,0,0,0
51600.0,925186738,1.1304,0.0927,0.1395,0.1113,0.1253,197.37.5.81,925186772,2,19314.0,1295.0,0,19,1,0.0,11,0.0
51745.0,927292312,1.1356,0.0473,0.0891,0.1125,0.1268,Abductive,928449479,6,15655.0,1907.0,0,0,0,0.0,50,0.0
48157.0,931917512,1.1219,0.0993,0.1519,0.0483,0.0507,Arthur Rubin,931922130,1,10192.0,1076.0,0,134,1,0.0,43,0.0
69129.0,931917512,1.1219,0.0993,0.1519,0.0483,0.0507,Arthur Rubin,931922130,1,10192.0,1076.0,0,134,1,0.0,43,0.0
75770.0,931917512,1.1219,0.0993,0.1519,0.0483,0.0507,Arthur Rubin,931922130,1,10192.0,1076.0,0,134,1,0.0,43,0.0
47656.0,932692121,1.144,0.0529,0.0867,0.0419,0.0438,Headbomb,938079819,29,59992.0,7041.0,0,137,0,0.0,19,0.0
52042.0,934745131,1.1404,0.0839,0.1133,0.0707,0.0761,John of Reading,936073900,1,21949.0,2431.0,0,70,1,0.0,12,0.0
46413.0,935701075,1.1329,0.0456,0.0829,0.0789,0.0857,AndyCBaer,935701127,5,18822.0,2221.0,0,0,0,0.0,11,0.0
47976.0,937761252,1.1377,0.0643,0.0849,0.0706,0.0759,159.178.172.242,937763143,111,15823.0,1638.0,0,22,1,0.0,154,0.0
50644.0,938469680,1.1386,0.0788,0.1259,0.0607,0.0646,2409:4060:404:512E:0:0:168F:68B0,947943738,1,77130.0,8216.0,0,18,1,0.0,14,0.0
51207.0,939860771,1.1424,0.1008,0.2035,0.0626,0.0668,Whoisjohngalt,943600431,1,18702.0,761.0,0,37,0,0.0,11,0.0
51082.0,942963723,1.1419,0.0354,0.0829,0.0772,0.0837,2601:40C:8380:1720:6450:4A2C:FD09:6511,943651216,9,23651.0,2402.0,0,0,1,0.25,26,0.0
49673.0,944628218,1.1023,0.0568,0.1307,0.0519,0.0547,Ifnord,944628292,27,17613.0,1599.0,0,219,0,0.0,7,0.0
49245.0,947130006,1.154,0.0963,0.1799,0.1412,0.1644,45.72.189.204,947379792,5,214149.0,12984.0,0,34,1,0.0,119,0.0
50641.0,948733145,1.1386,0.0788,0.1259,0.0607,0.0646,BHGbot,948867487,5,77130.0,8216.0,0,96,0,0.0,15,0.0
49322.0,948833841,1.1476,0.0256,0.0491,0.0368,0.0382,108.14.83.69,948903872,216,19284.0,2367.0,0,51,1,0.0,13,0.0
49918.0,949400906,1.1388,0.0657,0.128,0.0866,0.0949,Subwaymuncher,949402299,1,88064.0,7919.0,0,25,0,0.0,8,0.0
47575.0,410618873,1.1708,0.0222,0.0444,0.2727,0.3636,Paine Ellsworth,750983332,7,4794.0,496.0,0,50,1,0.0,17,0.0
51548.0,495002437,1.1641,0.0189,0.0377,0.3077,0.4324,Invadibot,658753757,9,8537.0,1225.0,0,65,0,0.0,16,0.0
45976.0,672747071,1.1927,0.0476,0.0952,0.5,0.9091,Plantdrew,672779349,0,3347.0,218.0,0,4,0,0,0,0
49398.0,757561466,1.1232,0.0489,0.0618,0.0915,0.1007,46.224.196.31,844114210,54,2367.0,220.0,0,0,1,0.0,27,0.0
50798.0,916028589,1.1185,0.0785,0.1783,0.0803,0.0873,DemonDays64 Bot,941696072,1,1741.0,170.0,0,100,1,0.0,259,0.0
49220.0,916229849,1.1323,0.071,0.1209,0.072,0.0776,Freddiepaulson,916229913,1,5831.0,609.0,0,24,0,0.008620689655172414,104,0.0
48482.0,917069594,1.1294,0.0518,0.117,0.08,0.087,Frood,917070054,13,11096.0,1045.0,0,207,0,0.02197802197802198,120,0.0
47742.0,923751982,1.1251,0.125,0.1884,0.0941,0.1038,Rfassbind,941479189,1,14545.0,873.0,0,31,0,0.0,84,0.0
49423.0,924522093,1.1331,0.0677,0.1377,0.1147,0.1296,24.158.86.85,929850714,7,11817.0,1286.0,0,11,1,0.0,12,0.0
46652.0,931528789,1.12,0.0258,0.0386,0.0934,0.103,Lepricavark,946542462,44,10087.0,1187.0,0,32,0,0.0,21,0.0
50780.0,937170309,1.1493,0.0871,0.1574,0.0562,0.0595,Neils51,937656887,1,123835.0,10890.0,0,28,0,0.0,228,0.0
