Anonymous,articleid,articletitle,bad_words,category,character_diversity,class,comment_len,digit_ratio,editid,editor,longest_Word,newrevisionid,non_alpha_numeric_ratio,oldrevisionid,size,size_increment,upper_to_all,upper_to_lower,vulgar_word_ratio,word_count
1,5030866,Balls (Sparks album),0.0,Category:2000 albums,1.2325,0,21,0.0417,49767,Paine Ellsworth,0.0,653587543,0.0833,190600460,131811.0,0,0.4348,0.7143,0.0,11735.0
0,1934527,Monomial matrix,0.0,Category:Printworthy redirects,1.1769,0,24,0.037000000000000005,50601,Cbbkr,0.0,520634890,0.0741,520630252,51530.0,0,0.3846,0.5882,0.0,7087.0
0,1785401,Lowestoft railway station,0.0,Category:1847 establishments in England,1.1586,1,69,0.1489,48536,AvicBot,10.0,696924374,0.1915,545383940,76582.0,9,0.3333,0.4815,0.16666666666666666,7366.0
1,37976,Belarusians,0.0,"Category:""Related ethnic groups"" needing confirmation",1.1817,0,255,0.0179,49031,The Anome,11.0,656193576,0.0357,656193260,437.0,34,0.2727,0.3659,0.0,49.0
0,21242497,Rebirth (Lil Wayne album),0.0,Category:2010 albums,1.1217,1,0,0.1145,50668,Expandinglight5,68.0,801617520,0.1736,691393477,2206.0,7,0.1081,0.1211,0.023809523809523808,51.0
0,41736218,"Madras State legislative assembly election, 1952",0.0,Category:Redirects from moves,1.1161,0,48,0.0285,49999,Robby,0.0,805510980,0.0896,773582022,1354.0,14,0.0734,0.0792,0.0,67.0
0,990321,Jeremiah Trotter,0.0,Category:1977 births,1.1323,0,0,0.045,46668,KidAd,26.0,864563062,0.073,848888347,9538.0,25,0.0602,0.064,0.0,1143.0
0,2671946,Nicolas-Charles Bochsa,0.0,Category:1789 births,1.1225,0,181,0.2433,46388,Akrasia25,19.0,903170308,0.3605,863228416,13327.0,72,0.045,0.0471,0.0,1782.0
0,25093792,David Headley,0.0,Category:1960 births,1.124,0,58,0.0598,49597,SirZPthundergod9001,9.0,878021687,0.0879,874244256,17878.0,9,0.1081,0.1211,0.0,1620.0
0,6517760,1003 Lilofee,0.0,Category:Astronomical objects discovered in 1923,1.1351,0,115,0.0546,48885,BrownHairedGirl,31.0,921210746,0.1489,895260949,6180.0,3,0.1026,0.1143,0.0,525.0
1,3898518,Aqueduct,0.0,Category:All article disambiguation pages,1.0585,1,19,0.0274,51049,2601:281:CA80:1350:A10B:F89B:7A3C:E9B8,9.0,920928092,0.0558,903279969,13902.0,92,0.0564,0.0598,0.03508771929824561,1884.0
1,28313,SCSI,0.0,Category:All articles that are too technical,1.0585,1,19,0.0274,65226,2601:281:CA80:1350:A10B:F89B:7A3C:E9B8,9.0,920928092,0.0558,903279969,13902.0,92,0.0564,0.0598,0.03508771929824561,1884.0
0,38153,Hydra 70,0.0,Category:Air-to-ground rockets of the United States,1.1426,0,16,0.0594,50854,KingSkyLord,0.0,949091114,0.1751,918075309,18578.0,64,0.1262,0.1444,0.0,565.0
0,7446395,The Loop (CTA),0.0,Category:Articles with short description,1.1231,0,154,0.0324,51462,Certes,155.0,935768161,0.0756,920184169,9714.0,20,0.0977,0.1083,0.0,816.0
0,3898518,Aqueduct,0.0,Category:All article disambiguation pages,1.0586,0,15,0.0272,51048,Reyk,11.0,922820706,0.0555,920928092,13902.0,335,0.0563,0.0597,0.0,1884.0
0,28313,SCSI,0.0,Category:All articles that are too technical,1.0586,0,15,0.0272,65225,Reyk,11.0,922820706,0.0555,920928092,13902.0,335,0.0563,0.0597,0.0,1884.0
0,111715,"Valmeyer, Illinois",0.0,Category:Articles with short description,1.1296,1,3,0.06,50495,Dormskirk,16.0,931678021,0.0982,923789988,8496.0,62,0.0964,0.1066,0.06666666666666668,663.0
1,10403508,Savannah State University,0.0,"Category:African-American history in Savannah, Georgia",1.1522,0,83,0.0645,49482,Davide King,105.0,937872740,0.1117,937481519,33199.0,0,0.0619,0.066,0.0,3339.0
0,230916,Kinetoscope,0.0,Category:American inventions,1.0891,0,161,0.0556,52061,Xexerss,23.0,949392957,0.098,939131825,20132.0,37,0.0706,0.076,0.0,2125.0
0,3266460,Terrell Forbes,0.0,Category:1981 births,1.0891,0,161,0.0556,57583,Xexerss,23.0,949392957,0.098,939131825,20132.0,37,0.0706,0.076,0.0,2125.0
0,408092,Mary Celeste,0.0,Category:1861 establishments in Nova Scotia,1.0891,0,161,0.0556,65129,Xexerss,23.0,949392957,0.098,939131825,20132.0,37,0.0706,0.076,0.0,2125.0
0,23722349,Noémi Ban,0.0,Category:1922 births,1.1449,0,33,0.0445,47875,AnomieBOT,34.0,939710962,0.0859,939700929,23981.0,19,0.0565,0.0599,0.0,2501.0
1,8802108,Alliance for Retired Americans,0.0,Category:AFL–CIO,1.1241,1,0,0.0413,50413,81.105.53.14,17.0,942789643,0.0881,940472073,2926.0,19,0.0797,0.0865,0.027777777777777776,184.0
1,3493898,Georgetown Hoyas,0.0,Category:All articles containing potentially dated statements,1.1017,0,19,0.0625,47996,Staffordshire Terrier,76.0,942565329,0.1071,941096682,32938.0,34,0.0647,0.0692,0.0,3213.0
0,41736216,"Madras State legislative assembly election, 1962",0.0,Category:Redirects from moves,1.1569,0,266,0.0543,48114,DannyS712,26.0,943344496,0.0866,943344465,95695.0,11,0.0665,0.0713,0.0,10505.0
1,840157,Earthship,0.0,Category:CS1 Spanish-language sources (es),1.0747,0,57,0.0516,49456,211.168.138.88,0.0,944490860,0.0802,944220170,39958.0,0,0.0415,0.0433,0.0,4812.0
1,1445887,Helsinki commuter rail,0.0,Category:1969 establishments in Finland,1.1026,0,35,0.067,47385,2601:406:4080:9E6:34C8:4BC6:EB02:E229,46.0,946645333,0.1276,944371990,16389.0,29,0.0562,0.0596,0.0,1529.0
1,1333498,A Singles Collection,0.0,Category:1992 compilation albums,1.1438,1,10,0.0267,50097,86.21.217.229,132.0,945144837,0.0693,944925535,47225.0,15,0.0666,0.0714,0.005952380952380952,5218.0
1,26179,Ron Popeil,0.0,Category:1935 births,1.1445,0,158,0.0354,48228,JJMC89 bot III,0.0,945596228,0.0782,945515193,20932.0,43,0.062,0.0661,0.0,2504.0
0,5613673,Giulio Gabrielli the Younger,0.0,Category:1748 births,1.1148,1,58,0.0748,48726,Hardyplants,74.0,948108024,0.1358,946968455,121142.0,403,0.0626,0.0668,0.014388489208633094,11552.0
1,24489659,Motors Liquidation Company,0.0,Category:2009 establishments in New York (state),1.1499,1,21,0.0528,50523,Keith-264,20.0,948560374,0.0673,948553194,51995.0,5,0.0699,0.0751,0.027027027027027032,6564.0
1,192572,Emmerdale,0.0,Category:1970s British television soap operas,1.0628,1,13,0.0583,51098,115.164.188.202,115.0,949370897,0.0915,948978494,205085.0,12,0.0646,0.0691,0.0057803468208092465,23007.0
1,11904130,Aventura discography,0.0,Category:Aventura (band),1.1377,0,279,0.0549,49629,Movies Time,16.0,949229547,0.1322,949197055,14507.0,26,0.1581,0.1878,0.0,1317.0
0,271945,Maharishi Vedic Approach to Health,0.0,Category:All articles with unsourced statements,1.1727,0,56,0.025,51174,Amakuru,9.0,584822887,0.075,584822263,1200.0,13,0.3684,0.56,0.0,149.0
0,1074544,Freedmen's Aid Society,0.0,Category:1861 establishments in the United States,1.1273,0,227,0.02,45977,Planonasus,15.0,672747071,0.0821,604943365,3347.0,5,0.0552,0.0584,0.0,218.0
0,2803429,Darod,0.0,Category:Articles containing Arabic-language text,1.1687,0,91,0.024,48137,Bot1058,0.0,932939244,0.055999999999999994,696308166,185.0,0,0.0535,0.0564,0.0,20.0
0,950112,"Nelson, Lancashire",0.0,Category:Articles with OS grid coordinates,1.1362,0,57,0.0166,50914,InternetArchiveBot,61.0,801355562,0.0524,784279601,7135.0,77,0.0451,0.0472,0.0,804.0
0,8915059,Justice (French band),0.0,,1.0582,0,147,0.01,49972,Donner60,15.0,796786860,0.0597,796786529,5327.0,17,0.0921,0.1014,0.0,475.0
0,21590384,List of the verified oldest women,0.0,Category:Redirects connected to a Wikidata item,1.1382,0,107,0.0316,47729,Filelakeshoe,19.0,801483471,0.0857,800198095,138060.0,44,0.0813,0.0885,0.0,13321.0
1,31743,Uranium,0.0,Category:Actinides,1.1235,0,214,0.0467,46690,2601:153:900:43F0:562:7B0A:752E:EA79,9.0,901394946,0.0944,871921589,6371.0,4,0.0731,0.0789,0.0,656.0
1,758049,Scotland national rugby union team,0.0,Category:1871 establishments in Scotland,1.1139,0,0,0.0706,49045,50.235.139.102,32.0,890944009,0.1065,890940773,11838.0,0,0.0968,0.1071,0.0,1103.0
0,401575,Lori Loughlin,0.0,Category:1964 births,1.113,0,114,0.1784,51167,WikiCleanerBot,11.0,912026229,0.2778,905387644,35638.0,2,0.1476,0.1731,0.0,327.0
0,202553,Moya Brennan,0.0,Category:20th-century Christians,1.109,0,0,0.0346,46251,Krakkos,18.0,932409387,0.0653,921601108,5811.0,33,0.0356,0.0369,0.0,600.0
1,263169,Giorgetto Giugiaro,0.0,Category:1938 births,1.1171,0,243,0.1235,50311,Citation bot,29.0,929750782,0.1941,922837886,18751.0,54,0.0967,0.1071,0.0,1260.0
1,59516860,MS Allure of the Seas,0.0,Category:Redirects from moves,1.1358,0,52,0.0536,51568,7&6=thirteen,11.0,933520977,0.099,924914059,19845.0,37,0.0654,0.07,0.0,2566.0
1,25193640,Hanna Zajc,0.0,Category:1987 births,1.1358,0,52,0.0536,55702,7&6=thirteen,11.0,933520977,0.099,924914059,19845.0,37,0.0654,0.07,0.0,2566.0
0,8643895,List of University of Wisconsin–Milwaukee people,0.0,Category:Articles with short description,1.1293,1,55,0.0311,49620,InternetArchiveBot,113.0,929904502,0.0559,928636372,13321.0,43,0.0371,0.0385,0.1111111111111111,1661.0
1,6083138,Sheffield Legends,0.0,Category:All stub articles,1.1203,0,0,0.0399,46282,138.123.94.251,12.0,942921996,0.0912,928907722,4294.0,0,0.1021,0.1136,0.0,437.0
0,25268423,Nottingham University School of Pharmacy,0.0,Category:All articles needing coordinates,1.1398,0,47,0.0262,47818,TommyBoy,8.0,935710853,0.0944,933329931,48143.0,1,0.16,0.1905,0.0,44.0
1,756107,Geno Auriemma,0.0,Category:1954 births,1.1324,0,0,0.0528,46187,46.208.234.40,19.0,942251059,0.0979,935866084,12881.0,27,0.073,0.0788,0.0,1255.0
1,36323114,Stoic Bliss,0.0,Category:Articles with hCards,1.1339,0,19,0.0423,46851,2A02:C7F:200B:D200:3D62:ABB4:BC:755C,15.0,943016580,0.0906,943016532,12705.0,19,0.0787,0.0854,0.0,1177.0
0,15386566,Altamiranoa,0.0,Category:Printworthy redirects,1.1308,0,0,0.0122,46543,SirEdimon,0.0,943488363,0.0329,943200372,7882.0,36,0.0641,0.0685,0.0,1026.0
0,25170843,Nashville School of the Arts,0.0,Category:All articles needing additional references,1.16,0,25,0.0318,51610,Khajidha,97.0,947342430,0.067,944341304,85276.0,3,0.0761,0.0824,0.0,10160.0
0,4753746,Beach Jumpers,0.0,Category:All articles lacking in-text citations,1.1513,0,98,0.0604,46375,WikiCleanerBot,17.0,946540300,0.1183,945126373,55425.0,1,0.0705,0.0758,0.0,5746.0
1,10432909,Joseph Paneth,0.0,Category:1857 births,1.1238,0,10,0.0858,51873,122.161.146.44,0.0,946147668,0.1354,945818514,41096.0,142,0.0648,0.0693,0.0,3688.0
0,588551,List of typefaces,0.0,Category:Articles with short description,1.1391,1,0,0.1194,48935,Brianis19,139.0,948262755,0.1962,946924040,22630.0,0,0.1335,0.154,0.019230769230769232,9102.0
1,3214105,A Different Corner,0.0,Category:1980s ballads,1.1372,0,10,0.0769,50329,96.50.232.191,14.0,949296671,0.1655,948389672,12213.0,17,0.1059,0.1184,0.0,582.0
1,6405977,Pen Argyl Area School District,0.0,Category:1899 establishments in Pennsylvania,1.1154,0,149,0.0584,51520,Roxy the dog,0.0,948733008,0.0874,948730496,77350.0,98,0.0382,0.0397,0.0,9048.0
0,682482,Human,0.0,Category:All articles containing potentially dated statements,1.2165,0,0,0.0417,50580,Capetien,9.0,335194133,0.0833,335193775,1199.0,42,0.4348,0.7143,0.0,88.0
0,13042838,Fernando Muslera,0.0,Category:1986 births,1.2165,0,0,0.0417,61075,Capetien,9.0,335194133,0.0833,335193775,1199.0,42,0.4348,0.7143,0.0,88.0
0,37855657,Haplogroup R1a (Y-DNA),0.0,,1.1363,0,0,0.01,51699,Tassedethe,13.0,448433789,0.027999999999999997,433693521,58256.0,20,0.0642,0.0686,0.0,238.0
1,5538491,Tony the Tiger (disambiguation),0.0,Category:All article disambiguation pages,1.1266,0,117,0.1287,46766,Tom.Reding,16.0,735092180,0.1471,730490277,218959.0,32,0.1803,0.2188,0.0,157.0
0,25316304,Pomeroy Tucker,0.0,Category:1802 births,1.1589,0,85,0.0177,50449,AvicBot,11.0,788013100,0.0354,733121938,26396.0,13,0.1364,0.1562,0.0,2383.0
0,619312,Lezgian language,0.0,Category:Articles containing Lezgian-language text,1.1939,0,28,0.0118,46370,Xezbeth,20.0,869919820,0.0235,784470094,11268.0,5,0.2262,0.2879,0.0,1047.0
0,3245452,Charkhi Dadri,0.0,Category:All Wikipedia articles written in Indian English,1.1388,1,100,0.0555,47278,BD2412,147.0,902422527,0.0826,822542054,17619.0,1,0.0785,0.0851,0.009569377990430622,1220.0
0,21237995,2009–10 Premier League,0.0,Category:2009–10 Premier League,1.124,0,15,0.1025,47003,Joseph2302,97.0,877447957,0.1395,822947950,3320.0,37,0.0896,0.0984,0.0,145.0
0,22939559,American Airlines Flight 2,0.0,Category:1944 in Tennessee,1.1287,0,54,0.0464,47060,Rmcrae2015,15.0,836574732,0.1093,836574631,4102.0,25,0.1303,0.1498,0.0,282.0
1,1563777,Apostolic Penitentiary,0.0,Category:Apostolic Penitentiary,1.1283,0,0,0.0369,51152,Risto hot sir,13.0,843794763,0.066,838006421,12095.0,13,0.0557,0.059000000000000004,0.0,1343.0
0,22463477,Dahil May Isang Ikaw,0.0,Category:2009 Philippine television series debuts,1.1298,0,25,0.0691,51172,Dmoore5556,16.0,933270820,0.1085,861234946,7600.0,56,0.1333,0.1537,0.0,544.0
0,3360242,Auguste Toubeau,0.0,Category:1855 births,1.1396,0,17,0.0742,50991,Sully198787,14.0,870706250,0.1413,866591962,14125.0,3,0.0961,0.1062,0.0,518.0
0,218767,Thyroidectomy,0.0,Category:All articles with unsourced statements,1.1328,0,48,0.0365,46363,Certes,116.0,890361954,0.0685,890028513,8911.0,17,0.0827,0.0901,0.0,997.0
0,3437421,Vic Darchinyan,0.0,Category:1976 births,1.1312,0,39,0.0493,47407,Wcquidditch,20.0,891880773,0.09699999999999999,891875874,9341.0,5,0.0892,0.0979,0.0,994.0
0,738356,Harold L. Ickes,0.0,Category:1874 births,1.1312,0,39,0.0493,65804,Wcquidditch,20.0,891880773,0.09699999999999999,891875874,9341.0,5,0.0892,0.0979,0.0,994.0
1,54381325,Cucuteni-Trypillian culture,0.0,Category:Redirects from modifications,1.127,0,52,0.0441,47472,Stuart.clayton.22,84.0,923240846,0.0907,913878794,9900.0,4,0.0799,0.0869,0.0,1019.0
0,12809129,Spirit (Leona Lewis album),0.0,Category:2007 debut albums,1.1414,0,23,0.0636,47644,Helper201,12.0,935295158,0.12300000000000001,929372085,19392.0,0,0.0719,0.0774,0.0,1997.0
0,13141492,Eric Berry,0.0,Category:1988 births,1.1333,0,0,0.0675,49422,Rickyharder,11.0,932060203,0.1372,929850714,11817.0,14,0.1146,0.1294,0.0,1286.0
1,41675938,Jalan Lencongan Barat,0.0,Category:All stub articles,1.093,1,50,0.0558,49026,2A01:E34:EC21:AC00:B8D0:A700:A25E:6401,142.0,935933526,0.0847,934759687,12171.0,23,0.1216,0.1384,0.008620689655172414,643.0
1,616725,Renault Espace,0.0,Category:1980s cars,1.1295,0,32,0.0632,52003,Mac Dreamstate,42.0,937535507,0.1107,935427323,25858.0,4,0.0995,0.1105,0.0,1055.0
1,36323114,Stoic Bliss,0.0,Category:Articles with hCards,1.1339,0,19,0.0423,46850,2A02:C7F:200B:D200:3D62:ABB4:BC:755C,26.0,943016937,0.0906,943016580,12705.0,1,0.0787,0.0854,0.0,1177.0
0,75917,Magnet therapy,0.0,Category:Bioelectromagnetic-based therapies,1.1461,0,0,0.0635,50174,Shinyrons,23.0,943570591,0.1239,943543328,27220.0,32,0.0768,0.0832,0.0,2447.0
1,59512,Serbs,0.0,"Category:""Related ethnic groups"" needing confirmation",1.1435,0,0,0.0881,46482,2001:8003:5885:400:340B:736E:D2DA:C057,114.0,947547244,0.145,944834960,38833.0,137,0.08199999999999999,0.0893,0.0,2581.0
0,19271691,Charron (automobile),0.0,Category:CS1: long volume value,1.1387,1,56,0.0544,49343,Mindmatrix,198.0,945197502,0.0987,945153141,59730.0,1,0.0489,0.0514,0.0022123893805309734,5933.0
0,25214560,Alejandro Murguía,0.0,Category:1949 births,1.1365,0,207,0.0827,46909,SuperMarioMan,0.0,946663066,0.1748,945393618,15795.0,47,0.1307,0.1503,0.0,615.0
0,19295707,Axel Hellstrom,0.0,Category:1893 births,1.1377,0,16,0.0417,50574,Isaidnoway,0.0,945991869,0.0839,945986949,25611.0,32,0.0767,0.0831,0.0,2210.0
1,19742440,Peter Steen,0.0,Category:1936 births,1.145,0,0,0.0723,46971,104.243.164.238,12.0,947920524,0.1609,947920229,40350.0,12,0.0574,0.0608,0.0,1785.0
0,364082,Betty Buckley,0.0,Category:1947 births,1.0811,0,170,0.0679,47324,Materialscientist,17.0,948020230,0.0997,948020148,59764.0,28,0.0641,0.0685,0.0,6600.0
1,10425530,Bolbaite,0.0,Category:All articles lacking sources,1.1355,0,27,0.0735,47504,80.2.41.45,19.0,948414014,0.1334,948392603,17623.0,7,0.0827,0.0902,0.0,1597.0
0,468159,"Kuma District, Kumamoto",0.0,Category:All articles to be expanded,1.1251,0,21,0.0271,52008,Gobonobo,34.0,428266614,0.0571,410750124,3781.0,218,0.048,0.0504,0.0,518.0
0,26529410,List of characters in the Warriors novel series,0.0,Category:Redirects from alternative names,1.1411,0,25,0.0523,47940,GoingBatty,12.0,610130173,0.1318,608809429,18296.0,4,0.1221,0.1389,0.0,1783.0
0,19952844,Gulf Stream Council,0.0,Category:All articles with dead external links,1.1583,0,124,0.1429,46596,Graham87,0.0,676333057,0.1714,676332997,105028.0,0,0.3333,0.4762,0.0,12201.0
1,12644413,"Fatehabad, Haryana",0.0,Category:All Wikipedia articles written in Indian English,1.1294,0,0,0.1105,51996,2A02:C7D:59EF:AA00:24D7:2405:44D6:F323,10.0,777316207,0.1407,777316133,6256.0,0,0.1128,0.1271,0.0,594.0
0,23740224,Peter Jarman,0.0,Category:1935 births,1.1254,0,33,0.0371,50728,AspeningAWB,15.0,898913773,0.0497,853144960,50106.0,29,0.0733,0.079,0.0,6431.0
0,2531091,List of nursing organizations,0.0,Category:Articles with short description,1.1366,0,112,0.0442,47529,Hugo999,16.0,916915753,0.0727,878774808,18814.0,7,0.0666,0.0713,0.0,1759.0
0,24596477,Alec Martinez,0.0,Category:1987 births,1.1336,0,120,0.0298,46612,RoySmith,133.0,908048874,0.0593,891586768,3984.0,4,0.0466,0.0489,0.0,346.0
0,451160,Doncaster Rovers F.C.,0.0,Category:1879 establishments in England,1.1340000000000001,1,55,0.0605,47432,InternetArchiveBot,217.0,929017441,0.1099,919837666,19358.0,0,0.0804,0.0874,0.034883720930232565,1889.0
0,31848486,Claudia Zacchara,0.0,Category:Female characters in television,1.1265,0,0,0.0451,49385,Ibinjohn,12.0,949004436,0.09300000000000001,924121302,5423.0,1,0.10099999999999999,0.1123,0.0,437.0
0,23311224,Zack Kassian,0.0,Category:1991 births,1.1373,0,11,0.0311,47333,Daveragby,0.0,936839286,0.055,935567593,13016.0,91,0.0605,0.0644,0.0,1737.0
0,19666626,Lemming,0.0,Category:All articles with unsourced statements,1.1493,0,84,0.0871,50779,MB,9.0,938005639,0.1574,937656887,123835.0,0,0.0562,0.0595,0.0,10890.0
1,594486,Meno,0.0,Category:All articles with dead external links,1.1283,1,75,0.0746,48006,Georgia Bird,10.0,945479190,0.1534,941645926,36329.0,102,0.1271,0.1455,0.07142857142857142,3315.0
0,4275653,Dave Miller,0.0,Category:All article disambiguation pages,1.1440000000000001,0,43,0.0395,50084,DannyS712,239.0,948053402,0.0721,945251938,57027.0,0,0.0704,0.0757,0.0,5816.0
0,4273937,Swissport,0.0,Category:1996 establishments in Switzerland,1.135,1,13,0.0258,51880,Toughpigs,80.0,947215947,0.0773,945351523,11954.0,162,0.0973,0.1078,0.045454545454545456,1172.0
0,5601126,Benji Schwimmer,0.0,Category:1984 births,1.1337,0,0,0.0339,46453,Grooflisha,121.0,949423268,0.0554,946030535,9221.0,519,0.0586,0.0623,0.0,1061.0
0,31446173,Seduced By Madness,0.0,Category:Redirects from other capitalisations,1.1202,0,27,0.0501,46344,Imdabes7,68.0,946413724,0.0915,946413424,75656.0,3,0.0353,0.0366,0.0,8795.0
1,37765,"University of California, Los Angeles",0.0,Category:1919 establishments in California,1.095,0,7,0.002,46991,2A00:23C5:E081:F501:1CF1:3499:41C7:6A3B,9.0,948358605,0.0393,947248727,252436.0,0,0.1572,0.1865,0.0,27898.0
1,1108499,Double wishbone suspension,0.0,Category:All articles needing additional references,1.1520000000000001,0,26,0.0611,48318,Shon-Shon3,14.0,947585915,0.0868,947585722,46765.0,18,0.1136,0.1282,0.0,275.0
0,1840022,Pro Wrestling Illustrated,0.0,Category:All articles needing additional references,1.0351,0,241,0.0484,47286,Filedelinkerbot,0.0,949263879,0.0854,949132631,126682.0,208,0.0661,0.0707,0.0,14624.0
0,4372402,Chad Hartman,0.0,Category:American talk radio hosts,1.1231,0,12,0.0688,51783,LoreMaster22,0.0,949333007,0.09300000000000001,949332969,48315.0,53,0.0937,0.1033,0.0,5131.0
0,9683136,Effective medium approximations,0.0,Category:All articles to be merged,1.1664,0,0,0.0236,51007,Neutrality,20.0,327148941,0.0436,171733822,687.0,11,0.0303,0.0312,0.0,88.0
1,3161803,Continental Indoor Football League,0.0,Category:2008 establishments in the United States,1.1268,0,114,0.0746,51764,BU RoBOT,10.0,762540710,0.1285,748307533,4560.0,0,0.0791,0.0859,0.0,344.0
0,14976069,Beatrix Campbell,0.0,Category:1947 births,1.1314,0,55,0.1123,51993,InternetArchiveBot,121.0,942578590,0.1421,787252115,6256.0,170,0.1109,0.1247,0.0,594.0
1,937943,LBC 97.3,0.0,Category:Redirects connected to a Wikidata item,1.1245,0,17,0.0421,47911,202.190.145.254,5.0,865466957,0.0602,864300878,3732.0,12,0.0813,0.0884,0.0,331.0
1,3550357,Abbott and Costello Meet the Mummy,0.0,Category:1950s comedy horror films,1.1196,0,122,0.0686,48960,Tom.Reding,9.0,917048182,0.1147,880643544,5987.0,0,0.0747,0.0807,0.0,503.0
0,52397875,Ronaldo,0.0,Category:All set index articles,1.1309,0,37,0.0411,50704,IntoThinAir,19.0,885819763,0.0776,885819516,3730.0,37,0.0878,0.0962,0.0,320.0
0,24226281,The Monster Ball Tour,0.0,Category:2009 concert tours,1.1312,1,92,0.0623,46708,Iridescent,89.0,946059524,0.0938,887843910,3126.0,0,0.0652,0.0696,0.009615384615384616,123.0
0,8651,Dark matter,0.0,Category:All articles with unsourced statements,1.1347,0,169,0.0741,52038,Monkbot,142.0,917166636,0.1322,903859760,12545.0,4,0.1034,0.1153,0.0,743.0
